05-15-2017_17-30-59
Run[#],TestType[test.f],Files[#],TotalSize[MB],TotalOps[#],Throughput[ops/s],Latency[ms/op]
0,my_fileserver.f,50000,3125.000MB,52318,871.074,171.4
0,my_webserver.f,50000,781.250MB,2855875,47552.084,5.5
0,my_varmail.f,50000,1562.500MB,54202,903.263,57.5
05-15-2017_17-36-47
