05-15-2017_16-51-37
Run[#],TestType[test.f],Files[#],TotalSize[MB],TotalOps[#],Throughput[ops/s],Latency[ms/op]
0,my_fileserver.f,50000,3125.000MB,1296738,21610.652,6.9
0,my_webserver.f,50000,781.250MB,32628433,543756.729,0.4
0,my_varmail.f,50000,1562.500MB,59632,993.758,52.2
05-15-2017_16-54-55
