05-15-2017_19-49-24
Run[#],TestType[test.f],Files[#],TotalSize[MB],TotalOps[#],Throughput[ops/s],Latency[ms/op]
0,my_fileserver.f,50000,3125.000MB,227212,3786.115,38.9
0,my_webserver.f,50000,781.250MB,4111989,68512.323,3.9
0,my_varmail.f,50000,1562.500MB,55802,929.883,55.8
05-15-2017_19-52-41
