Run[#],TestType[test.f],Files[#],TotalSize[MB],TotalOps[#],Throughput[ops/s],Latency[ms/op]
0,adjustAPPEND_64_fileserver.f,50000,48.828MB,11620747,193659.518,0.6
1,adjustAPPEND_64_fileserver.f,50000,97.656MB,,,
2,adjustAPPEND_64_fileserver.f,50000,195.312MB,,,
3,adjustAPPEND_64_fileserver.f,50000,390.625MB,,,
