05-15-2017_20-07-52
Run[#],TestType[test.f],Files[#],TotalSize[MB],TotalOps[#],Throughput[ops/s],Latency[ms/op]
0,my_fileserver.f,50000,3125.000MB,678099,7729.524,17.7
0,my_webserver.f,50000,781.250MB,4565568,76058.166,3.4
0,my_varmail.f,50000,1562.500MB,71808,1196.622,43.3
05-15-2017_20-12-41
