05-15-2017_19-10-39
Run[#],TestType[test.f],Files[#],TotalSize[MB],TotalOps[#],Throughput[ops/s],Latency[ms/op]
0,my_fileserver.f,50000,3125.000MB,217274,3486.700,42.8
0,my_webserver.f,50000,781.250MB,4206593,70095.200,3.9
0,my_varmail.f,50000,1562.500MB,50464,840.935,61.7
05-15-2017_19-13-55
