05-15-2017_19-04-44
Run[#],TestType[test.f],Files[#],TotalSize[MB],TotalOps[#],Throughput[ops/s],Latency[ms/op]
0,my_fileserver.f,50000,3125.000MB,132500,2208.150,67.5
0,my_webserver.f,50000,781.250MB,6222274,103684.879,2.6
0,my_varmail.f,50000,1562.500MB,137715,2295.066,22.6
05-15-2017_19-09-00
