
host-gold
Run[0],Start_Time(seconds),1495914375.576044193
Run[0],End_Time(seconds),1495914484.544386558
Run[0],Elapsed_Time(seconds),108.968342543
Run[1],Start_Time(seconds),1495914492.931458472
Run[1],End_Time(seconds),1495914597.072245000
Run[1],Elapsed_Time(seconds),104.140786409
Run[2],Start_Time(seconds),1495914606.789566689
Run[2],End_Time(seconds),1495914709.380762493
Run[2],Elapsed_Time(seconds),102.591195822
